title;label
TRUMP CALLED IT MONTHS AGO: Anthony Weiner threatens national security;0
US military commander: Russian military ‘far more capable’ than Soviet Union’s;0
Don't underestimate Bernie Sanders;0
The Latest On Paris Attack: Manhunt Continues Brothers Were On No-Fly List;0
Clinton calls for 'common-sense' gun control after Charleston terrorist attack;0
Comment on WikiLeaks Shocker: Clinton Camp Considering Paul Ryan Relative as Supreme Court Nominee by Richard Johnson;1
Ireland's historic vote for marriage equality prompts amazing Twitter celebration;0
Hilarious Cartoon Reveals 2016 Political Version of The “Walking Dead”;1
James O’Keefe releases another Project Veritas video claiming Hillary Clinton campaign is “bird dogging”;0
Unrelenting Ferguson protests pushed year of national change;0
Crushing Hillary: Trump’s Landslide by the Numbers | EndingFed News Network;1
Bill Clinton suggests Trump slogan racist – but he used the same one;0
Google Violence at Temple U Popular Across the Country;1
Strong 5.4 Magnitude Quake Hits Central Italy, Rattles Rome;1
Robin Roberts Says While She Was Dying from Cancer a ‘Familiar Voice’ Came From Her Nurse and Brought Her Back;1
Brain Concussions in Children and Adults: What to Know About Vaccine Damage;1
Pakistan: Long arm of ISI needs unsheathing;1
Court rejects Obama immigration plan. Executive abuse of power?;0
Why Everyone on Facebook Is Checking into Standing Rock, North Dakota;1
Hillary cancels public appearance due to a large crowd of people chanting "Lock Her Up!";1
The big question about Hillary Clinton: What if the FBI is onto her?;0
John Boehner thanks God Cruz didn't win;0
Why Trump's foreign policy resonates with Americans – to a point;0
An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies;1
Comment on Wikileaks: Bill Clinton BOASTS of Hillary’s ‘Working Relationship’ with Muslim Brotherhood by toddyo1935;1
Your premier federal government employee and veteran shopping program;1
Memo To Trump And Clinton: Use Tough Love To Win The Millennials;0
Incredible Discovery: This Fruit Extract Killed Cancer in 48 Hours!;1
How well-meaning political reformers are helping to elect President Trump;0
Hillary Clinton shatters $100M fundraising goal;0
The detente between Trump and Cruz is definitely over;0
Inside the Trump-Bush melodrama: Decades of tension and discomfort;0
Rand Paul Supporters Walk Out Of Jeb Bush Speech;0
Ryan on meeting with Trump: 'It’s important we don’t fake unifying';0
Republicans' fear: 2 more years of gridlock;0
Romania Points Out Flaws With U.S. Election To Encourage Citizens To Vote;1
The Worst Case for Republicans: Trump Wins;0
Sniveling Cowards and NeverTrumpers Mitt Romney and John Kasich Reach out to Trump – TruthFeed;1
How America is quietly becoming a climate change leader;0
In Consideration of the Supreme Importance of Love;1
Immigration Standoff May End With Another Congressional Punt;0
LIVE: Hillary Clinton Addresses Nation for First Time Following Presidential Race;1
Donald Trump is failing at basically everything right now. This poll proves it.;0
Trump Tells GOP Rally In Jerusalem He’ll ‘Make Israel, U.S. Safe Again’;1
Pro-Trump, anti-Trump groups clash in San Diego;0
Former U.S. Treasury Secretary Just Warned Trump Could Be Assassinated;1
New French Law Makes It Illegal To Contact Employees After Work Hours;1
Liberal pundits blame Debbie Wasserman Schultz, not Bernie Sanders, for Democrats’ division;0
“Wikileaks is the Mossad, Stupid, Not the Russians, We are playing them like a fiddle…” Assange (sort of);1
BREAKING: Obama Now Considering Martial Law Because Of Mass Riots | EndingFed News Network;1
Sanders draws early support for White House bid from long-time union allies;0
Why Trump’s warning of ‘rigged election’ isn’t credible;0
Insider Leaks Bill’s 2-Word Nickname For Hillary, Exposes Dirty Sex Habits;1
TRUMPED! LIBERAL NEWS OUTLET BLOOMBERG POLL CONCEDES TRUMP BEATING CROOKED HILLARY IN FLORIDA;1
Trump and all the other far right leaders are Zionist stooges;1
CONTROVERSIAL NEW ‘ANTI-FAMINE’ GMO POTATO STRAINS APPROVED;1
TRIGGERED: JOURNALIST SNOWFLAKES SCARED TRUMP SUPPORTERS ARE ‘TURNING ON THE MEDIA’;1
The Clinton Syndrome, Part 2: Can Hillary Escape This Time?;1
Re: Ha! FBI reopening Hillary email case means THIS might happen again soon (Hint: Bill, fire up the jet!);1
FBI Wants you to Believe It Examined 650,000 Emails in 691,000 Seconds;1
Jihadi John: The bourgeois terrorist;0
Don’t underestimate the power of Trump’s rage-fueled rise;0
DNC Chair won't run for Senate in 2016;0
Comment on She’s fit to be President! Hillary had to be helped up *one* step by youknowwho.;1
Remember Those Rumors Megyn Kelly is Leaving Fox News? Well, Her Contract Just Went Public;1
Donald Trump wasn’t so anti-Iraq war after all. Quelle surprise.;0
The Daily 202: Why Trump sounded more like a strongman than a movement conservative;0
Delegates face death threats from Trump supporters;0
Hillary Clinton poised to reveal VP pick;0
Police Turn In Badges Rather Than Incite Violence Against Standing Rock Protesters: Report;1
Comment on 21 Things We’ve Learned About Hillary Clinton from Wikileaks That the MSM Won’t Share…But YOU Can! by Lakshmima;1
As His Campaign Crumbles, Trump Is Spending His Day Fighting With MSNBC's Joe Scarborough;0
Poland Establishing New Territorial Defense Force to Fight ‘Russian Threat’;1
How Hillary Clinton could win;0
Teachers Strike Allowing Children To Sample The Kind Of Free Time They’ll Have On The Dole;1
Life: 10 Steps To Rolling The Perfect Joint;1
Turkey, Russia Headed for a Military Face-Off?;0
Democrats weigh how to nudge Sanders out;0
Cardinal Vincent Nichols says: “Britons could learn a lot from the ‘vibrant’ faith of Muslim migrants”;1
Did Democrats really stuff ballot? Here's their answer;1
Trump's VP search enters frenzied phase;0
Taking Care of Your Eye Health the Natural Way;1
Clinton Says She Was Wrong to Call Half of Trump Supporters ‘Deplorables’;0
Fighting Ghost Fascists While Aiding Real Ones;1
In campaign chaos, Donald Trump shows his management style;0
A harsh blow to small businesses: Opposing view;0
Sarah Palin endorses Donald Trump's presidential bid;0
‘He’s Cuban. I’m Mexican.’: Can Rubio and Cruz connect with Latino voters?;0
Cruz Crushes Trump in Wyoming Republican Caucus;0
World War 3 Begins! Trump Elected;1
Hillary Clintons election fraud finally exposed. California stolen from Bernie Sanders!;1
William Weld: Never Mind Libertarianism, He's Running as Himself;0
Clinton makes history, declares win in Democratic race;0
Cruz confronts pro-Trump protesters in Indiana: ‘He’s taking advantage of you’;0
BREAKING: Donald Trump Says He’s Going to Deport Up To 3 Million Immigrants Immediately;1
In hats and t-shirts, Trump fans rally in Jerusalem’s Old City;1
Anxiety grows among GOP congressional staffers;1
Pentagon Retreats on Enlistment Bonus Collection Efforts;1
U.S. officials optimistic they will close giant trade deal;0
Hillary Clinton Attacks Donald Trump for Threatening to Sue Accusers;0
Cleveland police are out of control, say the feds. Now they're making a deal to change.;0
Donald Trump stands by Jeb Bush, George W. Bush 9/11 comments;0
Lower Yields and Agropoisons: What is the Point of GM Mustard in India?;1
Obama passes baton to Clinton, stirs up '3rd term' charges;0
Housing In 2015: Four Reasons For Optimism (And One For Worry);0
The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’;1
Hillary’s Aide Vanishes After WikiLeak Corruption Scandal Huma Life in Danger;1
Aristocracy’s Immunity From Prosecution Disturbs TARP’s I.G.;1
Hillary Ally Offers Strategy On How To Make New York Times Write Positive Coverage;1
White House, NYT leave Bushes out of lead photos from Selma march;0
Emotional Service Held At Charleston Church Days After Shootings;0
Why Time Magazine’s Joe Klein Is So Wrong About Hillary Clinton;1
5 amazing ways Pope Francis made Republicans squirm yesterday;0
Charlie Hebdo: The French magazine's long history of polarization (+video);0
Martin O’Malley is running for president — and on Elizabeth Warren's platform;0
What Hillary Clinton Needs to Tell Voters Who Don’t Want to Have a Beer With Her;0
Rush Limbaugh is cooked: The stunning fall of the right’s angriest bloviator;0
America’s looming freak show: How GOP control in 2015 will terrorize a nation – with no political repercussion;0
Swansea City ‘will win Premier League at a canter’ confirm pollsters;1
What is going on with WikiLeaks?;1
Re: Did America Really Pass The Test? – Hillary Clinton Is Going To Win The Popular Vote By A Wide Margin;1
Neeraj Pandey announces film on 500/1000 ban: “A Wednesday Re-MODIfied”;1
Russia plays down idea of coalition with West to strike ISIS in Syria;0
Trump cuts off fundraising events for Republican Party;0
Afghan intelligence officials confirm death of Taliban leader Mullah Omar;0
Standing Rock Protests: Police Turn In Badges Rather Than Incite Violence;1
SPECTRE Is Real: Federal Shadow Government;1
Supreme Court throws out conviction for violent Facebook postings;0
Obama oval office speech aims to reassure nation over terror threats;0
How Planned Parenthood hoax avoids the truth;0
Comment on Clintons Addicted to Privilege: Financial Whistleblower Explains What’s About to Happen to the Economy by marlene;1
Go Ahead, Sue the Government;1
Principal institutes ban after students wear Confederate flag to school;1
Strong organization helps Cruz dominate Colorado delegate hunt;0
Mourning in America—A “Patriot Spring” In Europe?;1
BREAKING: AP Finds Proof Melania Trump Illegally Worked In U.S. PRIOR To Getting Work Visa;1
Donald Trump rages against the machine;0
JUDICIAL WATCH: MORE CLINTON-ABEDIN EMAIL EXCHANGES OF CLASSIFIED INFORMATION ON UNSECURE SERVER;1
America’s Senator Jeff Sessions Warns of Worsening Pre-Election Border Anarchy;1
The illuminati card ‘Enough Is Enough’ a harbinger of things to come?;1
Delta State shooting: Shannon Lamb kills himself;0
Sean Hannity Loses His Cool on Air and Goes Completely Nuclear on 'Never Trump' Movement;1
How Secure is Your Cellphone ??;1
Reid Won't Seek Re-Election;0
8 Terrifying Plants You Didn’t Know About;1
Why Hillary Won't Unleash World War III - Pepe Escobar;1
After Terrorizing America With Zika Scaremongering, MSM Admits Zika Doesn't Cause Brain Deformities;1
4 Things To Watch At The First Presidential Debate;0
Ancient Sumerian Writings Reveal The Earth Was Ruled By Eight Immortal Kings For 241,200 Years;1
Losing Trump Tries to Fool Voters with Last Ditch Media Propaganda Scam;1
New snowstorm, new target: South under siege;0
FBI FOUND "TENS OF THOUSANDS OF EMAILS" BELONGING TO HUMA ABEDIN ON WEINER'S LAPTOP;1
Donald Trump: 'I will be a great unifier';0
Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence;1
Everyone getting hammered tonight for bad reasons;1
Colin Powell (Pronounced “Colon Pao”) Endorses Hillary Clinton;1
SECRET RECORDINGS FUELED FBI FEUD IN CLINTON PROBE;1
A perfect mashup of “Stranger Things” and “A Charlie Brown Christmas”;1
GOP to Trump: You crossed the line;0
World's Oldest Person Had Smoked For 76 Years;1
World War 3, Information War, and the End of Pax Americana: Exclusive Interview with Eduard Popov;1
This election is an unpopularity contest for the ages;0
As gas prices drops, states under increased pressure to hike taxes to replenish transportation funds;0
Christie, Fiorina suspend 2016 campaigns;0
For The Small Price Of $2.3 Million, You Could Own This Beautiful, Self-Sufficient Island;1
Economic Racial Disparity in North Carolina;1
The Matrix of Four of The Medicine Wheel;1
SHAMEFUL: Weather Channel Using Children In New Video To Promote Climate Change Hoax;1
Old rivals Obama and McCain tussle over Iran;0
Congress in slow lane on auto safety;0
Paris Migrant Campers Increase after Calais Is Shut;1
New Moon In Scorpio: Making A Calculated Effort;1
SHOCKER!!! Left Wing MSNBC commentator Chris Mathews has just endorsed Donald Trump for president;1
Pressure Is On Trump, Sanders In Crucial Contests Tuesday;0
Comment on “Isolated Incident” Every Police Dept in America Failed to Meet Minimum Standard for Use of Force by Isaid Dilligaf;1
Report: Russian, U.S. Jets Have Close Encounter Over Syria;1
You Will Soon Be Obsolete: “Plan Your Future Before THEY Plan It For You”;1
After 3 Years of Suffering 19 Year Old Girl Dies from Gardasil Vaccine Injuries;1
Britain looking forward to bonfire night because it can’t afford to put the heating on;1
‘That’s the CRAP young people pay attention to.’ Team Hillary trashes millennials #PodestaEmails21;1
Does Bernie Sanders really want to win? Three Democratic debate takeaways;0
